OrderID,ShipmentID,ShipDate,DeliveryDays,DeliveryDate,ShippingMode,ShippingCost,DeliveryStatus
15440,SH14440,2023-12-25,6,2023-12-31,Road,346.25,Delayed
15441,SH14441,2023-04-25,5,2023-04-30,Road,420.75,On Time
15442,SH14442,2023-02-01,4,2023-02-05,Air,254.12,On Time
15443,SH14443,2023-01-13,3,2023-01-16,Air,289.53,On Time
15444,SH14444,2023-06-27,4,2023-07-01,Road,482.97,On Time
15445,SH14445,2023-12-06,6,2023-12-12,Sea,174.96,Delayed
15446,SH14446,2023-02-16,3,2023-02-19,Air,462.17,On Time
15447,SH14447,2023-06-21,2,2023-06-23,Air,381.43,On Time
15448,SH14448,2023-05-12,3,2023-05-15,Road,194.63,On Time
15449,SH14449,2023-09-04,3,2023-09-07,Air,60.27,On Time
15450,SH14450,2023-12-20,3,2023-12-23,Road,77.54,On Time
15451,SH14451,2023-07-24,6,2023-07-30,Road,320.6,Delayed
15452,SH14452,2023-08-15,6,2023-08-21,Sea,327.64,Delayed
15453,SH14453,2023-03-22,3,2023-03-25,Air,129.5,On Time
15454,SH14454,2023-11-07,3,2023-11-10,Air,205.69,On Time
15455,SH14455,2023-02-05,2,2023-02-07,Air,414.08,On Time
15456,SH14456,2023-02-22,4,2023-02-26,Sea,476.71,On Time
15457,SH14457,2023-06-12,6,2023-06-18,Air,299.9,Delayed
15458,SH14458,2023-03-26,6,2023-04-01,Road,442.6,Delayed
15459,SH14459,2023-11-25,3,2023-11-28,Sea,148.66,On Time
15460,SH14460,2023-01-27,3,2023-01-30,Air,258.58,On Time
15461,SH14461,2023-08-14,3,2023-08-17,Sea,89.99,On Time
15462,SH14462,2023-11-14,5,2023-11-19,Air,102.46,On Time
15463,SH14463,2023-06-05,6,2023-06-11,Air,360.24,Delayed
15464,SH14464,2023-10-21,3,2023-10-24,Air,77.38,On Time
15465,SH14465,2023-04-06,7,2023-04-13,Road,373.95,Delayed
15466,SH14466,2023-08-15,5,2023-08-20,Sea,371.77,On Time
15467,SH14467,2023-09-25,7,2023-10-02,Air,403.03,Delayed
15468,SH14468,2023-02-12,4,2023-02-16,Air,129.56,On Time
15469,SH14469,2023-05-14,7,2023-05-21,Road,118.94,Delayed
15470,SH14470,2023-03-08,3,2023-03-11,Sea,186.9,On Time
15471,SH14471,2023-07-31,7,2023-08-07,Air,414.47,Delayed
15472,SH14472,2023-06-03,5,2023-06-08,Road,195.59,On Time
15473,SH14473,2023-06-22,7,2023-06-29,Air,479.96,Delayed
15474,SH14474,2023-11-22,4,2023-11-26,Air,190.53,On Time
15475,SH14475,2023-03-01,4,2023-03-05,Sea,338.53,On Time
15476,SH14476,2023-07-05,7,2023-07-12,Sea,278.0,Delayed
15477,SH14477,2023-07-01,5,2023-07-06,Road,387.78,On Time
15478,SH14478,2023-11-19,6,2023-11-25,Air,439.63,Delayed
15479,SH14479,2023-11-21,3,2023-11-24,Air,499.41,On Time
15480,SH14480,2023-01-13,6,2023-01-19,Sea,87.21,Delayed
15481,SH14481,2023-03-10,4,2023-03-14,Sea,355.28,On Time
15482,SH14482,2023-11-27,7,2023-12-04,Air,174.83,Delayed
15483,SH14483,2023-07-23,7,2023-07-30,Sea,254.54,Delayed
15484,SH14484,2023-01-08,6,2023-01-14,Road,244.78,Delayed
15485,SH14485,2023-01-17,6,2023-01-23,Air,476.79,Delayed
15486,SH14486,2023-02-13,7,2023-02-20,Sea,270.34,Delayed
15487,SH14487,2023-02-02,4,2023-02-06,Air,171.77,On Time
15488,SH14488,2023-07-02,6,2023-07-08,Air,84.81,Delayed
15489,SH14489,2023-09-21,2,2023-09-23,Road,405.09,On Time
15490,SH14490,2023-10-17,4,2023-10-21,Road,406.72,On Time
15491,SH14491,2023-01-23,4,2023-01-27,Air,242.87,On Time
15492,SH14492,2023-07-02,7,2023-07-09,Road,270.66,Delayed
15493,SH14493,2023-07-05,3,2023-07-08,Sea,404.2,On Time
15494,SH14494,2023-09-03,2,2023-09-05,Sea,119.19,On Time
15495,SH14495,2023-12-18,2,2023-12-20,Road,187.88,On Time
15496,SH14496,2023-05-31,7,2023-06-07,Air,154.57,Delayed
15497,SH14497,2023-09-14,7,2023-09-21,Road,401.69,Delayed
15498,SH14498,2023-04-11,2,2023-04-13,Air,292.94,On Time
15499,SH14499,2023-02-25,6,2023-03-03,Sea,194.32,Delayed
15500,SH14500,2023-07-07,5,2023-07-12,Sea,129.0,On Time
15501,SH14501,2023-11-17,6,2023-11-23,Sea,149.77,Delayed
15502,SH14502,2023-03-28,4,2023-04-01,Air,58.25,On Time
15503,SH14503,2023-06-24,6,2023-06-30,Air,230.17,Delayed
15504,SH14504,2023-01-23,6,2023-01-29,Air,93.45,Delayed
15505,SH14505,2023-09-02,3,2023-09-05,Air,131.98,On Time
15506,SH14506,2023-03-03,7,2023-03-10,Road,483.92,Delayed
15507,SH14507,2023-04-16,4,2023-04-20,Road,149.39,On Time
15508,SH14508,2023-05-20,2,2023-05-22,Road,238.89,On Time
15509,SH14509,2023-10-31,7,2023-11-07,Air,346.24,Delayed
15510,SH14510,2023-06-09,3,2023-06-12,Road,150.38,On Time
15511,SH14511,2023-08-21,4,2023-08-25,Air,308.92,On Time
15512,SH14512,2023-03-19,5,2023-03-24,Air,205.63,On Time
15513,SH14513,2023-01-19,5,2023-01-24,Sea,387.8,On Time
15514,SH14514,2023-01-23,6,2023-01-29,Air,159.37,Delayed
15515,SH14515,2023-07-05,7,2023-07-12,Road,369.05,Delayed
15516,SH14516,2023-05-26,4,2023-05-30,Sea,395.59,On Time
15517,SH14517,2023-02-09,2,2023-02-11,Sea,153.2,On Time
15518,SH14518,2023-10-09,3,2023-10-12,Air,141.93,On Time
15519,SH14519,2023-10-17,4,2023-10-21,Sea,104.6,On Time
15520,SH14520,2023-05-25,2,2023-05-27,Air,342.06,On Time
15521,SH14521,2023-01-15,7,2023-01-22,Air,56.8,Delayed
15522,SH14522,2023-07-07,4,2023-07-11,Road,241.58,On Time
15523,SH14523,2023-09-25,4,2023-09-29,Sea,180.11,On Time
15524,SH14524,2023-09-28,7,2023-10-05,Sea,205.24,Delayed
15525,SH14525,2023-04-08,7,2023-04-15,Road,360.37,Delayed
15526,SH14526,2023-12-24,6,2023-12-30,Road,232.98,Delayed
15527,SH14527,2023-10-23,7,2023-10-30,Road,291.99,Delayed
15528,SH14528,2023-01-02,6,2023-01-08,Air,353.69,Delayed
15529,SH14529,2023-10-24,6,2023-10-30,Road,201.88,Delayed
15530,SH14530,2023-01-29,7,2023-02-05,Sea,236.54,Delayed
15531,SH14531,2023-02-06,2,2023-02-08,Sea,205.12,On Time
15532,SH14532,2023-06-11,6,2023-06-17,Sea,92.11,Delayed
15533,SH14533,2023-02-02,4,2023-02-06,Air,322.83,On Time
15534,SH14534,2023-05-09,6,2023-05-15,Air,406.12,Delayed
15535,SH14535,2023-09-21,2,2023-09-23,Road,282.21,On Time
15536,SH14536,2023-12-12,5,2023-12-17,Air,222.26,On Time
15537,SH14537,2023-07-30,2,2023-08-01,Air,250.58,On Time
15538,SH14538,2023-06-01,5,2023-06-06,Air,66.09,On Time
15539,SH14539,2023-02-01,4,2023-02-05,Air,380.02,On Time
15540,SH14540,2023-04-11,6,2023-04-17,Road,305.36,Delayed
15541,SH14541,2023-11-27,4,2023-12-01,Air,327.59,On Time
15542,SH14542,2023-10-31,2,2023-11-02,Sea,138.83,On Time
15543,SH14543,2023-12-21,2,2023-12-23,Air,294.08,On Time
15544,SH14544,2023-08-09,5,2023-08-14,Sea,85.69,On Time
15545,SH14545,2023-09-12,5,2023-09-17,Sea,384.12,On Time
15546,SH14546,2023-06-22,2,2023-06-24,Road,224.83,On Time
15547,SH14547,2023-09-15,3,2023-09-18,Sea,445.64,On Time
15548,SH14548,2023-02-28,6,2023-03-06,Air,372.18,Delayed
15549,SH14549,2023-01-11,4,2023-01-15,Road,299.68,On Time
15550,SH14550,2023-01-07,5,2023-01-12,Air,295.25,On Time
15551,SH14551,2023-12-02,4,2023-12-06,Sea,281.61,On Time
15552,SH14552,2023-04-25,7,2023-05-02,Sea,477.11,Delayed
15553,SH14553,2023-09-24,2,2023-09-26,Road,294.53,On Time
15554,SH14554,2023-06-23,5,2023-06-28,Air,153.22,On Time
15555,SH14555,2023-08-10,4,2023-08-14,Sea,482.6,On Time
15556,SH14556,2023-07-25,6,2023-07-31,Road,497.9,Delayed
15557,SH14557,2023-01-25,6,2023-01-31,Sea,221.69,Delayed
15558,SH14558,2023-06-20,4,2023-06-24,Road,81.99,On Time
15559,SH14559,2023-04-15,2,2023-04-17,Sea,196.09,On Time
15560,SH14560,2023-03-03,5,2023-03-08,Sea,231.81,On Time
15561,SH14561,2023-03-28,7,2023-04-04,Air,60.04,Delayed
15562,SH14562,2023-09-13,6,2023-09-19,Sea,116.03,Delayed
15563,SH14563,2023-06-16,4,2023-06-20,Sea,317.04,On Time
15564,SH14564,2023-06-18,6,2023-06-24,Air,372.38,Delayed
15565,SH14565,2023-03-27,4,2023-03-31,Road,172.61,On Time
15566,SH14566,2023-07-22,6,2023-07-28,Road,365.48,Delayed
15567,SH14567,2023-04-01,4,2023-04-05,Air,280.48,On Time
15568,SH14568,2023-03-31,6,2023-04-06,Sea,151.94,Delayed
15569,SH14569,2023-05-02,2,2023-05-04,Air,104.29,On Time
15570,SH14570,2023-06-06,7,2023-06-13,Air,450.12,Delayed
15571,SH14571,2023-07-08,5,2023-07-13,Road,256.55,On Time
15572,SH14572,2023-07-09,4,2023-07-13,Sea,122.9,On Time
15573,SH14573,2023-09-20,4,2023-09-24,Road,154.26,On Time
15574,SH14574,2023-02-23,7,2023-03-02,Air,112.98,Delayed
15575,SH14575,2023-05-22,4,2023-05-26,Air,451.39,On Time
15576,SH14576,2023-01-21,6,2023-01-27,Road,148.66,Delayed
15577,SH14577,2023-03-17,4,2023-03-21,Air,454.98,On Time
15578,SH14578,2023-08-20,6,2023-08-26,Air,430.59,Delayed
15579,SH14579,2023-05-12,3,2023-05-15,Air,281.35,On Time
15580,SH14580,2023-02-25,2,2023-02-27,Road,401.27,On Time
15581,SH14581,2023-09-30,4,2023-10-04,Air,216.14,On Time
15582,SH14582,2023-04-12,4,2023-04-16,Sea,301.8,On Time
15583,SH14583,2023-03-11,7,2023-03-18,Sea,135.59,Delayed
15584,SH14584,2023-10-27,6,2023-11-02,Sea,364.46,Delayed
15585,SH14585,2023-01-18,3,2023-01-21,Sea,293.97,On Time
15586,SH14586,2023-12-22,5,2023-12-27,Air,123.02,On Time
15587,SH14587,2023-04-27,5,2023-05-02,Sea,149.67,On Time
15588,SH14588,2023-06-02,5,2023-06-07,Air,371.78,On Time
15589,SH14589,2023-11-27,5,2023-12-02,Air,357.38,On Time
15590,SH14590,2023-04-28,3,2023-05-01,Sea,262.77,On Time
15591,SH14591,2023-01-31,7,2023-02-07,Sea,259.21,Delayed
15592,SH14592,2023-11-20,3,2023-11-23,Road,55.43,On Time
15593,SH14593,2023-02-21,4,2023-02-25,Air,130.32,On Time
15594,SH14594,2023-03-02,5,2023-03-07,Air,308.58,On Time
15595,SH14595,2023-08-19,5,2023-08-24,Road,288.22,On Time
15596,SH14596,2023-09-17,2,2023-09-19,Sea,182.29,On Time
15597,SH14597,2023-12-27,3,2023-12-30,Sea,473.45,On Time
15598,SH14598,2023-01-07,5,2023-01-12,Road,169.61,On Time
15599,SH14599,2023-01-30,4,2023-02-03,Air,254.95,On Time
15600,SH14600,2023-09-12,5,2023-09-17,Air,334.21,On Time
15601,SH14601,2024-01-01,4,2024-01-05,Road,405.1,On Time
15602,SH14602,2023-08-20,6,2023-08-26,Sea,378.19,Delayed
15603,SH14603,2023-12-25,2,2023-12-27,Air,456.11,On Time
15604,SH14604,2023-07-20,2,2023-07-22,Road,401.93,On Time
15605,SH14605,2023-11-29,2,2023-12-01,Air,312.54,On Time
15606,SH14606,2023-09-29,7,2023-10-06,Sea,454.75,Delayed
15607,SH14607,2023-12-07,3,2023-12-10,Road,118.77,On Time
15608,SH14608,2023-11-02,5,2023-11-07,Road,63.1,On Time
15609,SH14609,2023-02-17,4,2023-02-21,Road,435.48,On Time
15610,SH14610,2023-01-29,3,2023-02-01,Air,128.21,On Time
15611,SH14611,2023-01-09,5,2023-01-14,Sea,318.38,On Time
15612,SH14612,2023-08-21,2,2023-08-23,Sea,489.31,On Time
15613,SH14613,2023-07-20,2,2023-07-22,Air,105.29,On Time
15614,SH14614,2023-04-05,3,2023-04-08,Air,203.5,On Time
15615,SH14615,2023-03-25,7,2023-04-01,Road,97.59,Delayed
15616,SH14616,2023-03-31,3,2023-04-03,Air,261.01,On Time
15617,SH14617,2023-07-07,4,2023-07-11,Road,273.62,On Time
15618,SH14618,2023-09-01,3,2023-09-04,Sea,286.42,On Time
15619,SH14619,2023-03-11,7,2023-03-18,Sea,383.22,Delayed
15620,SH14620,2023-11-09,3,2023-11-12,Road,289.77,On Time
15621,SH14621,2023-07-07,5,2023-07-12,Air,231.56,On Time
15622,SH14622,2023-08-29,2,2023-08-31,Sea,325.93,On Time
15623,SH14623,2023-08-07,5,2023-08-12,Sea,161.92,On Time
15624,SH14624,2023-04-19,2,2023-04-21,Sea,83.74,On Time
15625,SH14625,2023-11-04,2,2023-11-06,Air,150.75,On Time
15626,SH14626,2023-02-08,2,2023-02-10,Air,220.65,On Time
15627,SH14627,2023-12-16,2,2023-12-18,Road,227.98,On Time
15628,SH14628,2023-10-05,4,2023-10-09,Sea,417.49,On Time
15629,SH14629,2023-01-11,2,2023-01-13,Sea,229.24,On Time
15630,SH14630,2023-01-27,5,2023-02-01,Air,422.52,On Time
15631,SH14631,2023-02-18,3,2023-02-21,Sea,443.49,On Time
15632,SH14632,2023-12-14,7,2023-12-21,Sea,177.31,Delayed
15633,SH14633,2023-01-16,4,2023-01-20,Air,465.32,On Time
15634,SH14634,2023-04-12,2,2023-04-14,Air,138.33,On Time
15635,SH14635,2023-07-07,7,2023-07-14,Sea,425.15,Delayed
15636,SH14636,2023-01-13,2,2023-01-15,Road,280.33,On Time
15637,SH14637,2023-10-08,3,2023-10-11,Road,208.37,On Time
15638,SH14638,2023-12-09,2,2023-12-11,Road,221.68,On Time
15639,SH14639,2023-11-25,2,2023-11-27,Air,83.89,On Time
15640,SH14640,2023-06-17,4,2023-06-21,Road,186.71,On Time
15641,SH14641,2023-05-04,6,2023-05-10,Road,218.73,Delayed
15642,SH14642,2023-04-06,2,2023-04-08,Air,98.84,On Time
15643,SH14643,2023-01-27,5,2023-02-01,Sea,429.43,On Time
15644,SH14644,2023-01-19,3,2023-01-22,Air,313.94,On Time
15645,SH14645,2023-01-31,4,2023-02-04,Sea,418.26,On Time
15646,SH14646,2023-11-20,2,2023-11-22,Air,224.5,On Time
15647,SH14647,2023-12-09,6,2023-12-15,Air,141.84,Delayed
15648,SH14648,2023-11-10,5,2023-11-15,Sea,342.91,On Time
15649,SH14649,2023-03-14,7,2023-03-21,Sea,396.28,Delayed
15650,SH14650,2023-09-28,3,2023-10-01,Sea,322.35,On Time
15651,SH14651,2023-09-08,4,2023-09-12,Air,211.98,On Time
15652,SH14652,2023-10-24,6,2023-10-30,Road,479.27,Delayed
15653,SH14653,2023-05-25,4,2023-05-29,Sea,438.94,On Time
15654,SH14654,2023-10-02,5,2023-10-07,Air,472.7,On Time
15655,SH14655,2023-08-13,3,2023-08-16,Road,312.66,On Time
15656,SH14656,2023-03-18,4,2023-03-22,Air,419.38,On Time
15657,SH14657,2023-04-14,6,2023-04-20,Sea,377.86,Delayed
15658,SH14658,2023-01-22,5,2023-01-27,Road,469.75,On Time
15659,SH14659,2023-04-28,6,2023-05-04,Sea,111.47,Delayed
15660,SH14660,2023-06-24,5,2023-06-29,Air,199.53,On Time
15661,SH14661,2023-06-24,2,2023-06-26,Road,89.27,On Time
15662,SH14662,2023-01-05,3,2023-01-08,Road,101.07,On Time
15663,SH14663,2023-12-08,3,2023-12-11,Sea,113.1,On Time
15664,SH14664,2023-05-29,7,2023-06-05,Sea,400.54,Delayed
15665,SH14665,2023-04-26,5,2023-05-01,Air,289.68,On Time
15666,SH14666,2023-11-18,2,2023-11-20,Road,391.5,On Time
15667,SH14667,2023-06-17,3,2023-06-20,Sea,157.91,On Time
15668,SH14668,2023-10-29,5,2023-11-03,Sea,281.94,On Time
15669,SH14669,2023-04-30,5,2023-05-05,Air,266.04,On Time
15670,SH14670,2023-04-11,6,2023-04-17,Air,179.34,Delayed
15671,SH14671,2023-10-02,7,2023-10-09,Sea,370.47,Delayed
15672,SH14672,2023-06-25,3,2023-06-28,Air,67.1,On Time
15673,SH14673,2023-06-10,7,2023-06-17,Sea,321.64,Delayed
15674,SH14674,2023-08-16,7,2023-08-23,Sea,149.39,Delayed
15675,SH14675,2023-02-08,4,2023-02-12,Road,401.09,On Time
15676,SH14676,2023-07-19,3,2023-07-22,Air,397.73,On Time
15677,SH14677,2023-05-18,7,2023-05-25,Air,225.43,Delayed
15678,SH14678,2023-04-15,3,2023-04-18,Air,115.5,On Time
15679,SH14679,2023-07-14,3,2023-07-17,Sea,437.39,On Time
15680,SH14680,2023-09-08,6,2023-09-14,Road,138.87,Delayed
15681,SH14681,2023-01-15,4,2023-01-19,Sea,133.74,On Time
15682,SH14682,2023-02-26,2,2023-02-28,Air,401.1,On Time
15683,SH14683,2023-12-11,5,2023-12-16,Sea,376.54,On Time
15684,SH14684,2023-03-27,4,2023-03-31,Air,417.18,On Time
15685,SH14685,2023-04-20,6,2023-04-26,Air,455.01,Delayed
15686,SH14686,2023-02-14,5,2023-02-19,Road,463.41,On Time
15687,SH14687,2023-03-14,6,2023-03-20,Road,406.18,Delayed
15688,SH14688,2023-09-26,5,2023-10-01,Air,260.94,On Time
15689,SH14689,2023-03-01,5,2023-03-06,Air,171.77,On Time
15690,SH14690,2023-02-14,3,2023-02-17,Road,314.66,On Time
15691,SH14691,2023-10-01,4,2023-10-05,Sea,183.59,On Time
15692,SH14692,2023-01-15,3,2023-01-18,Road,320.72,On Time
15693,SH14693,2023-04-23,7,2023-04-30,Sea,401.75,Delayed
15694,SH14694,2023-11-12,7,2023-11-19,Air,287.32,Delayed
15695,SH14695,2023-08-17,5,2023-08-22,Road,444.74,On Time
15696,SH14696,2023-06-20,2,2023-06-22,Road,468.84,On Time
15697,SH14697,2023-10-20,5,2023-10-25,Sea,375.85,On Time
15698,SH14698,2023-09-05,7,2023-09-12,Sea,251.2,Delayed
15699,SH14699,2023-09-25,4,2023-09-29,Air,430.8,On Time
15700,SH14700,2023-12-04,3,2023-12-07,Sea,242.87,On Time
15701,SH14701,2023-09-02,4,2023-09-06,Air,269.82,On Time
15702,SH14702,2023-06-08,4,2023-06-12,Sea,397.41,On Time
15703,SH14703,2023-10-28,6,2023-11-03,Sea,363.64,Delayed
15704,SH14704,2023-11-25,6,2023-12-01,Sea,288.28,Delayed
15705,SH14705,2023-01-19,2,2023-01-21,Air,139.75,On Time
15706,SH14706,2023-03-25,2,2023-03-27,Sea,249.18,On Time
15707,SH14707,2023-12-03,6,2023-12-09,Air,71.11,Delayed
15708,SH14708,2023-08-21,6,2023-08-27,Road,261.43,Delayed
15709,SH14709,2023-12-09,4,2023-12-13,Sea,283.93,On Time
15710,SH14710,2023-09-12,7,2023-09-19,Sea,401.69,Delayed
15711,SH14711,2023-06-17,3,2023-06-20,Air,478.81,On Time
15712,SH14712,2023-02-12,6,2023-02-18,Road,258.76,Delayed
15713,SH14713,2023-09-07,2,2023-09-09,Sea,79.64,On Time
15714,SH14714,2023-09-07,7,2023-09-14,Sea,67.87,Delayed
15715,SH14715,2023-10-15,4,2023-10-19,Road,260.94,On Time
15716,SH14716,2023-01-21,2,2023-01-23,Air,495.48,On Time
15717,SH14717,2023-12-19,6,2023-12-25,Sea,236.78,Delayed
15718,SH14718,2023-02-13,6,2023-02-19,Road,487.57,Delayed
15719,SH14719,2023-12-12,4,2023-12-16,Sea,135.94,On Time
15720,SH14720,2023-03-30,6,2023-04-05,Sea,208.86,Delayed
15721,SH14721,2023-09-20,4,2023-09-24,Air,145.32,On Time
15722,SH14722,2023-11-03,2,2023-11-05,Sea,287.83,On Time
15723,SH14723,2023-10-25,7,2023-11-01,Sea,139.95,Delayed
15724,SH14724,2023-12-17,6,2023-12-23,Sea,225.13,Delayed
15725,SH14725,2023-08-30,7,2023-09-06,Road,194.01,Delayed
15726,SH14726,2023-06-18,2,2023-06-20,Road,443.68,On Time
15727,SH14727,2023-11-10,3,2023-11-13,Air,219.94,On Time
15728,SH14728,2023-08-09,6,2023-08-15,Sea,191.83,Delayed
15729,SH14729,2023-05-15,7,2023-05-22,Sea,288.37,Delayed
15730,SH14730,2023-07-28,6,2023-08-03,Air,436.4,Delayed
15731,SH14731,2023-02-21,4,2023-02-25,Road,441.74,On Time
15732,SH14732,2023-04-18,4,2023-04-22,Air,246.9,On Time
15733,SH14733,2023-07-05,5,2023-07-10,Sea,386.33,On Time
15734,SH14734,2023-07-21,3,2023-07-24,Sea,191.73,On Time
15735,SH14735,2023-01-13,6,2023-01-19,Sea,57.91,Delayed
15736,SH14736,2023-09-13,5,2023-09-18,Air,270.77,On Time
15737,SH14737,2023-05-31,5,2023-06-05,Air,219.97,On Time
15738,SH14738,2023-12-22,7,2023-12-29,Road,411.42,Delayed
15739,SH14739,2023-12-22,2,2023-12-24,Air,477.84,On Time
15740,SH14740,2023-04-07,2,2023-04-09,Sea,373.77,On Time
15741,SH14741,2023-04-18,6,2023-04-24,Road,154.88,Delayed
15742,SH14742,2023-05-25,6,2023-05-31,Road,361.57,Delayed
15743,SH14743,2023-06-17,2,2023-06-19,Air,199.55,On Time
15744,SH14744,2023-01-02,4,2023-01-06,Sea,239.02,On Time
15745,SH14745,2023-02-17,4,2023-02-21,Sea,375.29,On Time
15746,SH14746,2023-09-01,4,2023-09-05,Sea,145.88,On Time
15747,SH14747,2023-12-12,6,2023-12-18,Air,241.08,Delayed
15748,SH14748,2023-10-07,6,2023-10-13,Road,132.82,Delayed
15749,SH14749,2023-01-05,4,2023-01-09,Air,260.4,On Time
15750,SH14750,2023-05-24,2,2023-05-26,Air,442.82,On Time
15751,SH14751,2023-03-04,6,2023-03-10,Sea,329.55,Delayed
15752,SH14752,2023-10-22,4,2023-10-26,Sea,221.66,On Time
15753,SH14753,2023-08-15,5,2023-08-20,Road,160.72,On Time
15754,SH14754,2023-10-31,2,2023-11-02,Sea,413.47,On Time
15755,SH14755,2023-06-20,6,2023-06-26,Air,327.92,Delayed
15756,SH14756,2023-05-16,2,2023-05-18,Sea,288.24,On Time
15757,SH14757,2023-02-12,5,2023-02-17,Road,273.27,On Time
15758,SH14758,2023-08-20,3,2023-08-23,Air,268.16,On Time
15759,SH14759,2023-08-15,7,2023-08-22,Road,490.81,Delayed
15760,SH14760,2023-05-21,4,2023-05-25,Air,404.06,On Time
15761,SH14761,2023-04-22,5,2023-04-27,Road,145.91,On Time
15762,SH14762,2023-10-26,6,2023-11-01,Sea,268.54,Delayed
15763,SH14763,2023-02-27,4,2023-03-03,Air,411.67,On Time
15764,SH14764,2023-05-04,5,2023-05-09,Road,316.04,On Time
15765,SH14765,2023-08-29,6,2023-09-04,Sea,440.09,Delayed
15766,SH14766,2023-03-28,5,2023-04-02,Sea,455.23,On Time
15767,SH14767,2023-06-27,5,2023-07-02,Air,174.34,On Time
15768,SH14768,2023-03-05,2,2023-03-07,Road,292.79,On Time
15769,SH14769,2023-02-10,6,2023-02-16,Air,330.38,Delayed
15770,SH14770,2023-05-20,7,2023-05-27,Sea,471.87,Delayed
15771,SH14771,2023-08-30,6,2023-09-05,Air,357.51,Delayed
15772,SH14772,2023-08-16,2,2023-08-18,Road,152.78,On Time
15773,SH14773,2023-07-27,3,2023-07-30,Air,472.59,On Time
15774,SH14774,2023-06-15,7,2023-06-22,Air,149.03,Delayed
15775,SH14775,2023-01-29,7,2023-02-05,Air,108.49,Delayed
15776,SH14776,2023-07-04,7,2023-07-11,Sea,474.15,Delayed
15777,SH14777,2023-07-19,5,2023-07-24,Road,124.37,On Time
15778,SH14778,2023-12-05,6,2023-12-11,Sea,259.72,Delayed
15779,SH14779,2023-04-19,6,2023-04-25,Air,366.01,Delayed
15780,SH14780,2023-07-10,3,2023-07-13,Air,136.99,On Time
15781,SH14781,2023-02-07,7,2023-02-14,Sea,362.87,Delayed
15782,SH14782,2023-03-28,2,2023-03-30,Sea,440.2,On Time
15783,SH14783,2023-06-06,7,2023-06-13,Road,103.29,Delayed
15784,SH14784,2023-06-19,3,2023-06-22,Sea,247.18,On Time
15785,SH14785,2023-10-12,4,2023-10-16,Air,231.27,On Time
15786,SH14786,2023-10-01,2,2023-10-03,Sea,214.41,On Time
15787,SH14787,2023-02-05,6,2023-02-11,Sea,71.46,Delayed
15788,SH14788,2023-07-04,6,2023-07-10,Road,220.83,Delayed
15789,SH14789,2023-04-10,4,2023-04-14,Road,459.17,On Time
15790,SH14790,2023-08-27,2,2023-08-29,Air,61.05,On Time
15791,SH14791,2023-05-04,6,2023-05-10,Air,243.2,Delayed
15792,SH14792,2023-01-25,4,2023-01-29,Road,303.78,On Time
15793,SH14793,2023-03-06,4,2023-03-10,Sea,125.08,On Time
15794,SH14794,2023-11-23,5,2023-11-28,Air,204.17,On Time
15795,SH14795,2023-06-01,5,2023-06-06,Road,254.08,On Time
15796,SH14796,2023-07-15,7,2023-07-22,Air,308.18,Delayed
15797,SH14797,2023-03-22,5,2023-03-27,Sea,158.07,On Time
15798,SH14798,2023-11-13,6,2023-11-19,Sea,349.6,Delayed
15799,SH14799,2023-06-04,3,2023-06-07,Air,239.71,On Time
15800,SH14800,2023-01-18,6,2023-01-24,Sea,66.59,Delayed
15801,SH14801,2023-02-09,6,2023-02-15,Air,481.33,Delayed
15802,SH14802,2023-11-30,5,2023-12-05,Sea,173.17,On Time
15803,SH14803,2023-12-16,4,2023-12-20,Air,319.65,On Time
15804,SH14804,2023-07-23,2,2023-07-25,Air,199.22,On Time
15805,SH14805,2023-10-08,5,2023-10-13,Road,318.33,On Time
15806,SH14806,2023-03-30,2,2023-04-01,Air,431.91,On Time
15807,SH14807,2023-10-28,4,2023-11-01,Road,67.01,On Time
15808,SH14808,2023-10-21,3,2023-10-24,Sea,379.55,On Time
15809,SH14809,2023-12-22,5,2023-12-27,Road,425.53,On Time
15810,SH14810,2023-03-13,2,2023-03-15,Sea,355.64,On Time
15811,SH14811,2023-05-05,2,2023-05-07,Road,99.88,On Time
15812,SH14812,2023-03-23,7,2023-03-30,Sea,183.61,Delayed
15813,SH14813,2023-02-15,6,2023-02-21,Sea,410.39,Delayed
15814,SH14814,2023-08-23,5,2023-08-28,Air,494.7,On Time
15815,SH14815,2023-06-04,7,2023-06-11,Air,83.64,Delayed
15816,SH14816,2023-06-30,5,2023-07-05,Air,390.63,On Time
15817,SH14817,2023-02-01,4,2023-02-05,Air,336.91,On Time
15818,SH14818,2023-03-28,2,2023-03-30,Air,185.17,On Time
15819,SH14819,2023-02-16,3,2023-02-19,Sea,451.54,On Time
15820,SH14820,2023-11-20,5,2023-11-25,Road,259.11,On Time
15821,SH14821,2023-11-30,2,2023-12-02,Sea,451.85,On Time
15822,SH14822,2023-09-01,4,2023-09-05,Air,60.24,On Time
15823,SH14823,2023-02-10,5,2023-02-15,Air,92.64,On Time
15824,SH14824,2023-07-03,6,2023-07-09,Road,120.65,Delayed
15825,SH14825,2023-10-26,3,2023-10-29,Road,382.87,On Time
15826,SH14826,2023-03-24,4,2023-03-28,Air,443.36,On Time
15827,SH14827,2023-02-08,3,2023-02-11,Sea,487.92,On Time
15828,SH14828,2023-12-24,2,2023-12-26,Air,110.86,On Time
15829,SH14829,2023-02-27,2,2023-03-01,Road,306.64,On Time
